ui,EndDate,Duration_tot,UserLanguage,Country,Consent_1,Condition,Age,Gender,Pol_ideo,Education,CRT,Demand_1,Demand_2,Demand,Attention_1,Attention_H,Timing_Inoc_Opening,Timing_Inoc_Warning,Timing_Inoc_1,Timing_Inoc_2,Threat_1,Threat_2,Threat_3,Threat_4,Threat,Affect_T1_1,Sci_Duration_1,Sci_1_Affect_1,Trial_1,Sci_Duration_2,Sci_2_Affect_1,Trial_2,Sci_Duration_3,Sci_3_Affect_1,Trial_3,Sci_Duration_4,Sci_4_Affect_1,Trial_4,Sci_Duration_5,Sci_5_Affect_1,Trial_5,Sci_Duration_6,Sci_6_Affect_1,Trial_6,Sci_Duration_7,Sci_7_Affect_1,Trial_7,Sci_Duration_8,Sci_8_Affect_1,Trial_8,Sci_Duration_9,Sci_9_Affect_1,Trial_9,Sci_Duration_10,Sci_10_Affect_1,Trial_10,Action_Duration_1,Act_1_Affect_1,Trial_11,Action_Duration_2,Act_2_Affect_1,Trial_12,Action_Duration_3,Act_3_Affect_1,Trial_13,Action_Duration_4,Act_4_Affect_1,Trial_14,Action_Duration_5,Act_5_Affect_1,Trial_15,Action_Duration_6,Act_6_Affect_1,Trial_16,Action_Duration_7,Act_7_Affect_1,Trial_17,Action_Duration_8,Act_8_Affect_1,Trial_18,Action_Duration_9,Act_9_Affect_1,Trial_19,Action_Duration_10,Act_10_Affect_1,Trial_20,CCB_real,CCB_cause,CCB_cons,CCB,WEPT_90,WEPT_Time,WEPT_1_acc,WEPT_2_acc,WEPT_3_acc,WEPT_4_acc,WEPT_5_acc,WEPT_6_acc,WEPT_7_acc,WEPT_8_acc,WEPT_Duration_1,WEPT_Duration_2,WEPT_Duration_3,WEPT_Duration_4,WEPT_Duration_5,WEPT_Duration_6,WEPT_Duration_7,WEPT_Duration_8,MIST_Timing_Page.Submit,T_Support,T_Delay,F_Support,F_Delay,MIST_score,MIST_T_score,MIST_F_score,T_Support_1,T_Support_2,T_Support_3,T_Support_4,T_Support_5,T_Delay_1,T_Delay_2,T_Delay_3,T_Delay_4,T_Delay_5,F_Support_1,F_Support_2,F_Support_3,F_Support_4,F_Support_5,F_Delay_1,F_Delay_2,F_Delay_3,F_Delay_4,F_Delay_5,F_Support_1_R,F_Support_2_R,F_Support_3_R,F_Support_4_R,F_Support_5_R,F_Delay_1_R,F_Delay_2_R,F_Delay_3_R,F_Delay_4_R,F_Delay_5_R,F_Support_R,F_Delay_R,MIST_dprime,MIST_cbias,MIST_hitrate,MIST_falsealarm,MIST_D_dprime,MIST_D_cbias,MIST_D_hitrate,MIST_D_falsealarm,MIST_S_dprime,MIST_S_cbias,MIST_S_hitrate,MIST_S_falsealarm,Inoculation_Group
57C97BD9-14B8-4D66-B952-8DD7BCEB4713,16/05/2023 14:24,2214,EN,Singapore,23,6,36,1,6,3,0,0,0,0,3,NA,28.119,16.179,16.816,19.57,5,4,4,3,4,55,166.634,55,15,3.897,55,9,9.298,55,2,10.038,55,6,6.867,55,3,8.35,55,10,432.71,55,7,17.677,55,16,6.278,55,20,119.455,55,19,3.375,55,5,45.485,55,11,59.244,55,14,10.632,55,4,58.868,55,17,12.247,55,1,193.887,55,12,3.958,55,8,95.303,55,13,14.78,55,18,2.333333333,2,2.666666667,2.333333333,0,0,0,0,0,0,0,0,0,0,9.821,NA,NA,NA,NA,NA,NA,NA,105.686,0,2,0,2,10,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,5,3,0,-0.2,0.2,0.2,0,-0.4,0.4,0.4,0,0,0,0,Socioaffective
CF5662E8-DD9D-483B-B405-E919CB1778EE,16/05/2023 14:47,5966,EN,Singapore,23,5,67,0,6,2,0,0,1,1,3,NA,16.5,21.117,19.03,38.518,5,3,1,4,3.25,50,16.882,8,11,15.441,50,4,16.339,51,14,13.13,0,13,19.266,51,19,20.93,10,6,172.153,51,18,5.902,1,17,16.454,70,7,25.527,10,5,9.024,0,9,18.372,50,1,88.797,0,16,606.991,50,8,15.862,0,12,19.583,50,3,22.992,51,20,14.716,50,2,13.901,0,15,18.629,51,10,1.333333333,4,2.666666667,2.666666667,0,0,0,0,0,0,0,0,0,0,24.768,NA,NA,NA,NA,NA,NA,NA,784.729,3,3,3,2,11,6,5,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,2,3,0.1,-0.55,0.6,0.5,0.2,-0.5,0.6,0.4,0,-0.6,0.6,0.6,Cognitive
ABA0A3E5-B7F2-487B-806A-6C7C3AD7F9AB,16/05/2023 15:51,11225,EN,Singapore,23,4,18,1,6,2,3,1,0,1,3,NA,11.152,15.81,15.615,15.756,7,7,6,5,6.25,81,6.201,80,2,2.897,50,4,3,82,14,2.637,80,7,2.518,85,19,2.5,88,20,2.931,80,5,3.366,80,1,2.07,80,10,2.526,91,12,2.63,82,16,9.202,50,3,4.196,80,6,6.144,85,15,5.872,82,8,2.586,87,18,2.633,90,13,2.619,84,17,2.157,79,9,2.275,90,11,4.333333333,5,4.333333333,4.555555556,3,4,0.846153846,1,1,1,0,0,0,0,5.232,2.022,3.948,10.531,1.744,NA,NA,NA,71.698,5,4,4,3,12,9,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,2,0.2,-0.8,0.9,0.7,0.2,-0.7,0.8,0.6,0.2,-0.9,1,0.8,Socioaffective
6038D6A3-D130-439F-A448-2E1ED3E5AAA3,17/05/2023 02:07,50974,EN,Singapore,23,3,34,1,6,3,0,0,0,0,3,NA,10.723,15.578,15.741,16.923,3,3,3,3,3,70,2.627,56,6,2.419,52,20,2.681,60,2,3.6,67,11,3.199,60,16,2.463,50,15,4.652,71,3,2.593,46,14,3.041,63,10,2.78,61,1,4.701,64,13,2.571,58,18,3.201,60,12,8.315,64,9,2.553,62,8,2.476,60,7,2.526,57,5,8.242,68,4,2.591,80,17,34.679,70,19,3.666666667,2,2.333333333,2.666666667,0,2,0.769230769,0.466666667,0,0,0,0,0,0,151.068,10.568,30.131,NA,NA,NA,NA,NA,44.74,5,5,4,5,11,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.1,-0.95,1,0.9,0,-1,1,1,0.2,-0.9,1,0.8,Cognitive
C37E685A-E40D-4ECD-8281-CAA33FB23390,17/05/2023 09:48,745,EN,Singapore,23,2,48,1,6,3,2,0,0,0,3,NA,11.139,16.354,17.754,16.138,5,3,5,4,4.25,33,9.342,33,10,5.983,59,5,11.748,33,15,8.875,35,16,3.467,62,4,4.8,36,11,4.141,73,12,3.429,40,1,3.301,25,18,8.701,61,9,2.902,28,14,22.401,30,17,10.977,38,7,9.597,70,20,8.673,69,8,3.501,56,2,16.001,36,13,4.764,65,6,3.069,68,3,7.7,70,19,3.666666667,4,3.666666667,3.777777778,1,1,0.923076923,0,0,0,0,0,0,0,3.369,1.878,NA,NA,NA,NA,NA,NA,120.335,5,5,5,2,13,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0.3,-0.85,1,0.7,0.6,-0.7,1,0.4,0,-1,1,1,Socioaffective
F26375B8-5B5C-4F58-BEEE-3333BDA6FC1D,17/05/2023 09:56,703,EN,Singapore,23,5,27,0,4,3,3,4,2,3,3,NA,11.229,15.521,16.84,19.801,3,6,7,5,5.25,100,8.292,65,14,6.746,67,8,9.43,65,20,9.601,0,4,8.533,18,3,8.923,87,6,6.571,68,15,14.301,100,1,5.723,50,11,5.071,93,9,4.252,62,5,19.634,65,12,5.903,68,19,4.57,72,17,4.219,83,16,7.7,67,18,5.939,41,7,33.573,70,10,7.279,29,13,7.132,0,2,5,4.333333333,5,4.777777778,0,0,0,0,0,0,0,0,0,0,5.346,NA,NA,NA,NA,NA,NA,NA,93.417,4,5,4,1,14,9,5,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,4,0.4,-0.7,0.9,0.5,0.8,-0.6,1,0.2,0,-0.8,0.8,0.8,Cognitive
EF88F00B-707E-4CDA-9224-FFD31CB28A55,17/05/2023 09:56,764,EN,Singapore,23,1,28,1,2,3,1,0,0,0,3,NA,10.843,17.748,16.271,16.898,4,3,3,3,3.25,60,6.189,30,7,3.651,38,13,7.422,40,12,3.505,0,8,7.626,0,15,2.976,0,6,3.504,41,19,5.347,40,1,2.86,44,17,3.672,0,10,5.905,0,20,3.89,44,9,2.58,0,16,8.068,1,3,4.695,0,2,5.588,41,11,5.173,0,18,3.386,40,5,2.972,0,14,3.833,41,4,4.666666667,4,5,4.555555556,0,0,0,0,0,0,0,0,0,0,9.073,NA,NA,NA,NA,NA,NA,NA,77.039,5,2,4,1,12,7,5,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,4,0.2,-0.6,0.7,0.5,0.2,-0.3,0.4,0.2,0.2,-0.9,1,0.8,Cognitive
44D6CB73-8D97-4B98-92F2-F3A46EE67FAD,17/05/2023 09:58,416,EN,Singapore,23,0,27,0,3,3,3,0,0,0,3,NA,NA,NA,NA,NA,6,5,5,5,5.25,75,2.594,37,4,2.362,70,11,2.505,70,16,2.755,30,3,6.519,78,1,2.436,73,5,2.555,28,9,9.622,70,6,2.461,20,15,2.364,23,17,2.542,81,20,2.33,22,12,2.221,33,10,2.456,66,8,3.812,28,2,2.736,20,13,2.277,74,19,2.495,24,14,2.98,30,7,2.404,23,18,3.333333333,3,2.666666667,3,0,0,0,0,0,0,0,0,0,0,15.323,NA,NA,NA,NA,NA,NA,NA,33.759,4,5,2,2,15,9,4,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,3,3,0.5,-0.65,0.9,0.4,0.6,-0.7,1,0.4,0.4,-0.6,0.8,0.4,Control
F082E4E1-6DC1-4DB1-8681-A40BB9083844,17/05/2023 10:04,1013,EN,Singapore,23,1,46,0,8,3,0,0,0,0,3,NA,11.075,18.569,15.754,16.223,6,6,7,7,6.5,84,14.276,37,3,13.949,25,16,10.354,32,13,14.15,25,18,8.637,33,7,4.872,29,20,4.533,28,14,11.234,28,19,6.594,25,9,14.599,28,6,6.803,8,10,8.63,21,2,18.969,22,11,29.185,16,1,15.86,23,17,10.181,28,8,13.762,30,5,4.205,23,15,8.724,28,12,8.059,30,4,4.666666667,5,4.666666667,4.777777778,0,1,0.384615385,0,0,0,0,0,0,0,5.407,6.884,NA,NA,NA,NA,NA,NA,132.172,5,4,5,2,12,9,7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0.2,-0.8,0.9,0.7,0.4,-0.6,0.8,0.4,0,-1,1,1,Cognitive
8C19230F-F212-47F8-8A9A-4BFA00CE3C94,17/05/2023 10:06,915,EN,Singapore,23,4,37,1,6,3,1,0,0,0,3,NA,10.708,15.908,15.801,15.754,5,6,5,4,5,75,6.852,77,2,7.068,48,8,3.561,50,19,4.234,50,20,4.884,61,11,4.831,29,17,3.057,70,5,5.184,57,12,3.38,59,13,6.859,40,7,3.971,36,9,3.558,28,18,3.024,53,10,6.528,48,4,6.278,50,15,3.194,39,16,7.619,45,14,5.062,50,6,10.214,75,1,6.88,77,3,4.666666667,4,4.333333333,4.333333333,1,1,0.923076923,0,0,0,0,0,0,0,26.005,7.285,NA,NA,NA,NA,NA,NA,104.201,2,5,4,4,9,7,8,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,-0.1,-0.75,0.7,0.8,0.2,-0.9,1,0.8,-0.4,-0.6,0.4,0.8,Socioaffective
FDA2013E-A8BE-4B2D-8ABA-31A7F673532C,17/05/2023 10:19,881,EN,Singapore,23,4,55,0,6,3,1,0,0,0,3,NA,11.078,16.271,16.224,16.167,5,4,5,4,4.5,60,5.785,61,14,5.703,45,13,6.874,71,2,9.034,61,4,3.441,40,20,8.801,61,1,4.61,82,6,7.768,56,5,4.449,81,12,5.328,71,16,6.547,41,3,4.767,41,15,4.643,71,11,6.518,60,18,6.203,39,17,3.976,56,10,9.174,39,9,3.856,60,19,5.797,60,7,4.66,50,8,3,4,4.333333333,3.777777778,1,5,0.923076923,0.866666667,0.6,0.8,0.866666667,0,0,0,5.239,11.368,6.872,6.554,13.556,4.156,NA,NA,25.354,1,3,1,2,11,4,3,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,4,3,0.1,-0.35,0.4,0.3,0.2,-0.5,0.6,0.4,0,-0.2,0.2,0.2,Socioaffective
60527B18-5860-4E99-9F6A-D952B26BF2FB,17/05/2023 10:19,2201,EN,Singapore,23,5,55,0,6,2,2,0,0,0,3,NA,17.509,15.803,15.901,25.002,6,1,1,4,3,50,26.003,81,6,17.101,0,16,23.501,16,14,24.203,30,10,25.79,71,5,24.9,18,12,13.201,80,7,18.205,8,15,15.31,28,11,30.402,58,8,10.701,19,13,16.197,0,19,24.202,70,1,24.106,60,9,27.365,70,4,18.201,0,18,22.571,0,20,10.597,90,3,17.953,70,2,18.802,0,17,5,5,5,5,7,8,0.923076923,1,1,1,0.866666667,1,1,1,16.202,4.994,6.101,3.173,16.501,3.294,3.401,10.29,243.94,3,5,3,2,13,8,5,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,3,0.3,-0.65,0.8,0.5,0.6,-0.7,1,0.4,0,-0.6,0.6,0.6,Cognitive
72BDB73E-31B9-46B6-949C-21FCF5000146,17/05/2023 10:20,972,EN,Singapore,23,5,28,0,1,4,2,0,0,0,3,NA,11.687,16.12,16.101,16.831,5,5,4,4,4.5,83,3.375,63,16,2.878,62,6,14.33,66,14,3.291,62,2,2.906,63,18,3.3,70,7,4.015,61,17,3.045,66,20,3.501,58,1,3.126,63,4,7.128,65,5,3.082,66,19,3.093,62,15,3.988,67,12,6.886,62,3,14.024,71,13,5.291,69,8,3.184,76,9,16.522,72,11,8.858,65,10,3,3,4,3.333333333,0,2,0.230769231,0.4,0,0,0,0,0,0,22.827,6.897,2.187,NA,NA,NA,NA,NA,165.556,1,3,4,3,7,4,7,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2,-0.3,-0.55,0.4,0.7,0,-0.6,0.6,0.6,-0.6,-0.5,0.2,0.8,Cognitive
21AA2178-60D4-44F7-863E-0011C7E723AD,17/05/2023 10:20,1430,EN,Singapore,23,2,25,1,6,1,1,0,0,0,3,NA,11.505,16.252,20.07,32.635,7,5,6,7,6.25,70,3.133,65,15,5.422,24,6,3.738,75,11,2.912,69,19,5.211,26,12,3.703,8,13,3.224,94,20,4.162,68,10,6.317,33,7,6.009,62,5,4.108,34,14,8.796,70,2,7.947,43,1,10.55,23,3,6.293,77,18,3.96,23,17,8.519,74,4,3.783,86,9,4.097,27,16,6.783,25,8,5,5,5,5,7,8,0.923076923,0.8,1,1,1,1,1,1,7.53,6.516,13.493,5.587,2.005,1.629,2.299,1.15,168.071,5,4,5,0,14,9,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0.4,-0.7,0.9,0.5,0.8,-0.4,0.8,0,0,-1,1,1,Socioaffective
A50A4CA5-303E-421B-981C-9E89AA0C1809,17/05/2023 10:24,1711,EN,Singapore,23,6,27,0,10,3,0,0,0,0,3,NA,10.963,15.685,28.752,28.346,5,5,4,4,4.5,70,7.19,70,9,7.552,70,6,31.881,71,12,7,70,5,101.318,72,10,3.456,70,7,29.747,70,2,5.586,65,3,5.229,70,17,10.529,70,4,4.709,69,18,4.783,65,16,4.687,70,15,3.785,70,11,5.986,70,8,18.947,70,20,4.434,71,14,3.18,71,19,2.724,65,1,64.038,70,13,4.666666667,4.333333333,4,4.333333333,2,2,0.923076923,1,0,0,0,0,0,0,14.191,74.089,3.451,NA,NA,NA,NA,NA,435.485,5,3,2,0,16,8,2,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,3,5,0.6,-0.5,0.8,0.2,0.6,-0.3,0.6,0,0.6,-0.7,1,0.4,Socioaffective
FD403A21-91CC-4C57-B32E-70C20B4727A6,17/05/2023 10:24,827,EN,Singapore,23,0,53,1,6,3,1,0,0,0,3,NA,NA,NA,NA,NA,4,2,3,3,3,28,8.187,54,16,11.278,50,6,9.179,50,11,11.918,34,4,8.699,41,5,16.826,35,3,4.456,50,14,9.271,32,18,7.896,41,13,7.741,30,10,5.839,11,7,8.906,43,17,10.804,50,8,14.063,31,1,11.873,50,12,6.777,40,15,17.227,30,2,6.56,50,19,10.103,38,9,6.8,17,20,3,4,3.666666667,3.555555556,0,0,0,0,0,0,0,0,0,0,12.756,NA,NA,NA,NA,NA,NA,NA,101.07,4,4,5,1,12,8,6,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0.2,-0.7,0.8,0.6,0.6,-0.5,0.8,0.2,-0.2,-0.9,0.8,1,Control
04BFA9E3-B7DF-4D1A-A213-75FFE870BD31,17/05/2023 10:31,2040,EN,Singapore,23,2,70,1,8,4,2,0,0,0,3,NA,21.042,16.577,16.733,26.688,5,6,6,5,5.5,80,3.502,60,16,10.32,51,8,11.125,42,9,14.448,40,7,3.783,29,18,6.994,51,19,3.59,30,20,6.186,70,15,8.277,76,4,5.998,39,13,5.376,45,11,13.622,58,12,10.607,51,5,14.705,75,2,12.631,61,6,21.218,75,1,23.225,51,3,4.094,40,14,8.962,31,17,7.469,40,10,4,4,3.666666667,3.888888889,5,8,0.769230769,0.933333333,1,0.866666667,0.866666667,1,1,1,19.876,25.36,4.808,8.295,10.445,9.573,9.284,4.149,112.903,5,3,4,1,13,8,5,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,4,0.3,-0.65,0.8,0.5,0.4,-0.4,0.6,0.2,0.2,-0.9,1,0.8,Socioaffective
3F427FF9-184A-4A3C-B359-B0EBB3F01BA2,17/05/2023 10:37,1213,EN,Singapore,23,6,29,1,5,2,3,0,0,0,3,NA,11.062,16.184,16.046,18.885,5,5,6,7,5.75,35,11.388,23,9,4.143,54,13,9.693,43,5,10.6,52,15,10.642,52,11,12.892,28,3,3.061,51,18,11.831,26,8,19.324,71,2,13.401,51,4,3.173,53,17,9.325,75,10,3.332,51,16,8.941,51,12,14.236,33,1,8.604,69,7,12.855,51,14,5.705,53,19,11.364,60,6,20.532,52,20,3.666666667,4.666666667,2.333333333,3.555555556,2,4,0.846153846,0.8,1,1,0,0,0,0,19.329,9.986,2.858,1.56,4.393,NA,NA,NA,151.346,5,5,3,2,15,10,5,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2,3,0.5,-0.75,1,0.5,0.6,-0.7,1,0.4,0.4,-0.8,1,0.6,Socioaffective
1CC5E27C-2A39-419B-84E7-687B04898A9D,17/05/2023 10:42,994,EN,Singapore,23,6,28,1,10,3,0,0,0,0,3,NA,11.569,16.752,17.586,16.565,6,5,6,6,5.75,89,3.184,86,15,2.77,87,20,2.631,82,3,2.995,87,1,2.647,79,13,3.183,81,6,2.671,89,19,2.672,92,7,2.733,89,17,2.698,93,10,3.035,91,16,2.582,87,8,2.657,80,2,2.645,90,9,6.482,86,5,3.229,92,14,8.928,81,4,8.976,83,12,11.77,83,11,2.584,92,18,2.666666667,4,4,3.555555556,2,2,0.923076923,0.933333333,0,0,0,0,0,0,12.633,3.2,14.635,NA,NA,NA,NA,NA,93.299,5,5,4,3,13,10,7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,2,0.3,-0.85,1,0.7,0.4,-0.8,1,0.6,0.2,-0.9,1,0.8,Socioaffective
84A155BA-09E3-4A6E-9660-6F9816735EAB,17/05/2023 10:43,1299,EN,Singapore,23,3,35,1,6,3,3,0,0,0,3,NA,19.701,21.6,16.273,36.628,4,5,4,4,4.25,52,6.074,39,19,4.19,38,20,9.331,43,12,19.18,81,1,9.44,46,10,17.5,52,5,3.681,49,17,11.829,46,7,13.029,52,2,4.801,43,18,4,39,15,10.527,41,16,8.49,46,9,14.657,52,4,10.398,37,13,7.535,44,14,15.301,34,3,5.778,52,8,18.4,52,6,14.623,46,11,5,4,3.666666667,4.222222222,4,4,0.923076923,0.933333333,1,1,0,0,0,0,18.053,9.824,7.905,5.268,3.125,NA,NA,NA,117.247,5,4,5,2,12,9,7,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0.2,-0.8,0.9,0.7,0.4,-0.6,0.8,0.4,0,-1,1,1,Cognitive
F5795AA0-DCAB-4EA5-8B17-9F02231E0C99,17/05/2023 10:47,864,EN,Singapore,23,4,34,1,5,3,1,0,0,0,3,NA,11.001,16.1,24.439,16.991,3,3,3,3,3,52,2.851,30,17,3.748,64,11,3.499,19,3,3.601,33,7,8.002,32,10,3.232,39,5,2.934,10,19,3.354,36,12,48.524,30,13,3.367,27,4,3.154,31,6,3.054,11,18,3.149,31,8,3.001,13,20,3.735,13,15,3.775,21,16,6.22,30,9,4.676,26,2,5.131,52,1,3.701,38,14,5,4.666666667,4.333333333,4.666666667,3,5,0.923076923,0.933333333,0.733333333,0.933333333,0.8,0,0,0,11.259,3.638,1.633,6.838,6.066,7.6,NA,NA,24.823,4,2,4,4,8,6,8,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,-0.2,-0.7,0.6,0.8,-0.4,-0.6,0.4,0.8,0,-0.8,0.8,0.8,Socioaffective
6851FB68-FCF3-45F8-813C-3F967A60A0E0,17/05/2023 10:48,1100,EN,Singapore,23,1,45,1,8,3,0,0,0,0,3,NA,11.101,15.801,16.197,16.689,4,3,3,2,3,70,2.972,85,6,3.055,83,9,2.982,84,16,2.985,72,20,2.804,73,17,3.042,66,1,3.501,78,2,2.902,59,11,2.901,61,12,2.983,74,18,2.9,65,13,2.701,86,10,2.887,68,8,3.002,73,3,4.701,71,7,3.103,71,15,3.192,57,5,3.595,81,4,2.886,64,14,2.801,81,19,3.333333333,4,3.333333333,3.555555556,6,6,0.923076923,1,1,1,0.933333333,1,0,0,21.215,10.201,4.082,5.5,4.797,3.4,3.275,NA,60.341,5,4,5,5,9,9,10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.95,0.9,1,-0.2,-0.9,0.8,1,0,-1,1,1,Cognitive
6A79E95B-8218-406E-ABE8-BB84BEAC414D,17/05/2023 10:50,1686,EN,Singapore,23,2,52,0,1,1,0,0,0,0,3,NA,12.271,19.502,31.177,16.366,6,6,6,4,5.5,75,4.702,91,18,4.398,88,5,8.69,78,1,14.702,85,15,15.173,79,4,4.898,88,16,35.096,83,6,3.101,89,10,2.901,90,20,6.702,82,2,2.755,87,19,69.691,80,3,3.952,84,8,5.49,88,11,7.701,82,14,3.769,82,12,6.302,83,9,4.382,86,7,2.983,80,17,3.201,87,13,5,5,3.666666667,4.555555556,0,8,0.307692308,0.2,0.133333333,0.2,0.066666667,0.2,0.266666667,0.133333333,5.681,3.601,3.78,3.559,6.201,13.2,5.201,14.895,201.163,5,4,4,2,13,9,6,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,3,0.3,-0.75,0.9,0.6,0.4,-0.6,0.8,0.4,0.2,-0.9,1,0.8,Socioaffective
1AA6789D-7CB2-451C-801B-F0A806426BAA,17/05/2023 10:51,1084,EN,Singapore,23,6,47,1,5,2,0,0,0,0,3,NA,10.885,16.704,41.248,124.161,4,4,3,5,4,33,16.042,52,17,5.91,53,8,9.982,60,12,6.748,55,19,7.4,57,6,7.906,52,18,4.939,51,16,4.942,59,7,9.906,42,2,8.132,58,11,7.564,58,10,37.694,57,1,5.162,57,5,12.39,54,4,15.303,43,20,3.61,58,13,11.085,66,14,4.44,67,9,6.356,56,3,11.907,52,15,4,4,4,4,0,0,0,0,0,0,0,0,0,0,14.471,NA,NA,NA,NA,NA,NA,NA,118.849,4,3,5,1,11,7,6,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0.1,-0.65,0.7,0.6,0.4,-0.4,0.6,0.2,-0.2,-0.9,0.8,1,Socioaffective
76DC4415-4CB4-4D5A-91C8-A24190ECEE89,17/05/2023 10:56,1043,EN,Singapore,23,5,27,0,10,3,0,0,0,0,3,NA,10.901,17.701,17.102,18.901,6,6,5,7,6,82,2.938,71,4,2.701,100,19,2.803,51,7,7.102,93,10,2.955,77,15,2.902,90,18,8.68,83,12,2.702,69,5,3.166,82,1,2.972,68,2,4.063,73,14,3.27,84,8,3.377,77,17,5.262,82,13,2.79,88,11,2.804,100,20,9.816,83,6,4.655,79,3,2.701,85,16,3.001,84,9,2.333333333,4.333333333,3.666666667,3.444444444,0,3,0.076923077,0.133333333,0.133333333,0,0,0,0,0,18.154,2.461,4.535,2.3,NA,NA,NA,NA,32.169,5,5,5,5,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,-1,1,1,0,-1,1,1,Cognitive
0EEA6404-20B6-4F79-91CC-6AA100F1343F,17/05/2023 11:04,3854,EN,Singapore,23,3,19,1,6,2,0,0,0,0,3,NA,11.73,16.795,33.864,34.851,4,4,5,4,4.25,59,3.049,45,17,612.907,67,8,2.667,56,16,7.281,67,3,4.348,68,1,7.079,61,19,10.398,61,2,14.4,68,13,3.309,44,20,20.723,67,4,2.952,39,14,8.473,61,10,305.182,59,5,3.324,38,7,6.448,59,12,7.593,64,9,4.649,40,11,25.534,41,6,2.738,46,18,3.8,64,15,4.333333333,4,4.333333333,4.222222222,1,1,0.923076923,0,0,0,0,0,0,0,12.867,9.562,NA,NA,NA,NA,NA,NA,114.726,5,4,2,2,15,9,4,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,3,3,0.5,-0.65,0.9,0.4,0.4,-0.6,0.8,0.4,0.6,-0.7,1,0.4,Cognitive
